Neo Reference ID,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Inclination,Perihelion Distance,Aphelion Dist
2207398,20.4,0.2210828104,0.4943561926,12.8798146355,0.205446296,71,1491470730.0,0,0.0102349,2.593186665264945,0.7555494739483886,3.431279802160037
2422638,21.2,0.1529519353,0.3420109247,15.9580943713,0.388445182,25,1491470467.0,0,0.0556687,18.25518724690086,0.9825992712598438,1.316230614698101
3720918,24.7,0.0305179233,0.0682401509,5.8457231228,0.3624259433,30,1491467593.0,4,0.0476363,2.225525934560179,1.044409077102568,1.418725532267865
3564040,24.3,0.0366906138,0.0820427065,9.1682147798,0.0915183792,18,1491468817.0,6,0.000882002,11.29003071006239,0.9112189668153748,1.199322624861523
2162422,20.6,0.2016299194,0.4508582062,17.0307142526,0.034714581,65,1491470790.0,0,0.0118739,1.398947913297695,0.566085441594407,1.848620361039046
3728574,25.4,0.022108281,0.0494356193,7.0395313287,0.3885754066,21,1491467507.0,3,0.00340549,4.293687954384653,0.9109637674197556,1.490966419285132
3451789,21.3,0.1460679643,0.3266178974,12.1807889268,0.1034337553,25,1491469262.0,0,0.00157437,1.90768281902402,0.987806186902331,4.082230464615303
3756748,24.3,0.0366906138,0.0820427065,17.575500487,0.0188355166,2,1491467092.0,9,0.0156207,6.500488386005059,0.5817398862720706,2.12839499026212
2390522,20.6,0.2016299194,0.4508582062,12.4277497463,0.1398163342,25,1491470522.0,0,0.0594885,18.384409137436,0.7677563604784292,1.604148694206673
3157487,20.3,0.2315021222,0.5176544822,8.8284864232,0.0975623746,22,1491470039.0,0,0.0918922,16.15094099703231,1.09307193951575,1.511489174815262
3312033,21.2,0.1529519353,0.3420109247,15.231224206,0.1845109526,20,1468304189.0,0,0.109607,28.94828137810144,1.015378404917204,1.298689789290501
3735678,23.3,0.058150704,0.130028927,16.538628419,0.4598724859,15,1491467416.0,6,0.0485347,4.977297292677525,0.5560006991371665,1.10377030307505
3358222,24.6,0.0319561887,0.0714562102,9.8266364454,0.0250153578,9,1491469660.0,3,0.0229498,9.817652545581334,0.6627214853589855,1.205545277186503
3102762,24.1,0.040230458,0.0899580388,11.0727091623,0.3025228413,21,1491470133.0,0,0.012946,10.74760091756775,0.9796816234259752,1.005410915166307
3410474,21.0,0.1677084622,0.3750075218,24.3675548124,0.4305940289,17,1491469407.0,2,0.164167,22.48814425873502,0.416930587414573,1.627166066273388
3562322,19.5,0.3346223745,0.7482383761,34.4794754718,0.3847341972,19,1491468827.0,1,0.0224044,49.33541137159654,0.3761068015282336,1.187341485874913
3772975,22.692,0.0769404951,0.1720441773,9.1579297572,0.2712301913,7,1498025902.0,5,0.204752,11.38529525318176,1.115517752412929,2.094641087614686
2471487,19.6,0.3195618867,0.7145621017,16.5435179918,0.2159547674,27,1491470351.0,1,0.155886,9.125430863053754,0.7159383422455171,1.759949586294633
3031184,18.8,0.4619074603,1.0328564805,38.4037681466,0.4967567791,31,1491470225.0,0,0.042963,13.04192863987863,0.5208224999600511,3.920802145062701
3763284,23.0,0.0667659413,0.1492931834,16.5387797494,0.1009614448,5,1491466948.0,7,0.00775713,1.609600622116308,0.5607081705814959,1.40497369004949
3757411,19.4,0.3503926411,0.7835017643,22.1350707904,0.1097315016,7,1491467072.0,6,0.0242607,4.241367318256841,0.4844426064244865,4.053423474462628
3601574,26.5,0.0133215567,0.0297879063,16.2010284459,0.4011958122,4,1491468625.0,8,0.0487075,24.34128958115243,0.9252336521942696,1.057071744787647
2085236,18.6,0.5064714588,1.1325046106,13.4257571493,0.099425657,78,1491470922.0,0,0.00118835,12.80492879466548,0.8499770130515989,1.617976121298759
3445629,18.7,0.4836764882,1.0815335068,23.9400217009,0.2986432335,27,1491469283.0,2,0.182935,31.73993213598371,0.7835472699938036,2.229332309508388
3761549,19.5,0.3346223745,0.7482383761,18.0272671122,0.172588037,8,1491466969.0,5,0.012568,30.28570204548532,0.993025127275619,1.966327591094915
3102756,22.7,0.0766575574,0.1714115092,18.2410028298,0.4661866007,10,1491470134.0,2,0.00385218,13.06024110959747,0.7683846228451898,1.065898085887298
3624059,24.2,0.0384197891,0.0859092601,15.2870776954,0.1649108266,12,1491468434.0,7,0.0220494,15.0199936972237,0.3147128084568536,1.041640337809561
3771017,20.7,0.1925550782,0.4305662442,24.0353485456,0.3594492333,7,1493014956.0,4,0.115952,16.48988169605545,0.4468360998241981,1.573797925960931
2365424,21.9,0.1108038821,0.2477650126,10.8738706453,0.1983830708,26,1491470560.0,1,0.0343382,21.48659770859064,0.8205474503998145,1.159163324212801
3427740,23.7,0.0483676488,0.1081533507,7.0014396433,0.1206571135,12,1491469372.0,6,0.0920719,5.955656677866814,1.096440614719924,4.446208501629939
3102762,24.1,0.040230458,0.0899580388,5.8601137836,0.0428814003,21,1491470133.0,0,0.012946,10.74760091756775,0.9796816234259752,1.005410915166307
3744322,22.6,0.0802703167,0.1794898848,20.5437747773,0.4394894405,8,1491467292.0,2,0.248486,17.51596547091727,0.5640972581793013,1.350150601924652
2098943,18.5,0.5303407233,1.1858779086,18.7912973631,0.3962458243,122,1491470894.0,0,0.0829618,4.808517675236946,0.8060566389550293,1.259045726802969
3774009,23.174,0.0616247225,0.1377970686,9.9477481233,0.1334109932,14,1498285191.0,6,0.0952113,18.49508982871804,1.092307992664254,1.719746191600976
2308635,21.9,0.1108038821,0.2477650126,13.7164975111,0.0021720264,126,1505139013.0,0,0.00047866,0.3403358876656146,0.6590272685677454,1.655171780140897
3729847,19.3,0.3669061375,0.8204270649,13.8313803769,0.4453207916,31,1491467485.0,5,0.360818,27.14399066021409,1.202860382502528,4.122764721634012
3748472,26.9,0.0110803882,0.0247765013,5.6695028782,0.0511936365,4,1491467231.0,7,0.0336951,2.07974763007612,0.8359228391845402,1.16845568442637
3363380,22.0,0.1058168859,0.2366137501,13.4752350082,0.0656199111,17,1491469645.0,7,0.0589302,20.01862819566331,0.7939214495671685,1.50654114630496
3672907,21.0,0.1677084622,0.3750075218,18.4255096933,0.4409730191,12,1491468017.0,3,0.0607186,12.75020072424815,0.5443695231445801,1.152228789802509
3345304,21.5,0.1332155667,0.2978790628,18.0780928488,0.3005477721,19,1491469683.0,0,0.251787,32.88126191122794,1.004663355416098,1.934882828601901
2035107,16.7,1.214940408,2.7166893409,7.8375023945,0.0457675287,337,1491470959.0,0,0.0260101,13.91091662440011,0.9732518825002,1.301513054082203
3720916,26.6,0.0127219879,0.0284472297,16.759491225,0.0013152465,8,1492150386.0,7,0.00098174,8.449859629748689,0.8015983713991771,3.985619992280372
3719244,25.1,0.0253837029,0.0567596853,24.469714336,0.0140534028,4,1491467622.0,8,0.00968339,16.40755094006546,0.5465331352504263,4.564151062830526
3743614,21.0,0.1677084622,0.3750075218,5.0442770429,0.4150770788,15,1491467303.0,5,0.225863,9.979999666060364,1.196105707931253,1.439117656015206
3114020,20.2,0.2424124811,0.5420507863,11.8865609808,0.2459066805,18,1491470129.0,1,0.175909,20.73281965400971,1.023146460154849,3.960473783575508
3564039,25.1,0.0253837029,0.0567596853,5.1023979688,0.084246942,8,1491468817.0,7,0.0386463,3.962306091978255,0.6952693567935324,1.141147070220793
3445544,24.6,0.0319561887,0.0714562102,5.3915319296,0.2281136855,7,1491469288.0,7,0.0659485,8.137156646263824,0.7254266057465935,1.059843452560715
2053409,18.7,0.4836764882,1.0815335068,14.3558925225,0.2487045732,32,1491470944.0,0,0.086402,10.87121351264099,0.7817633833809747,3.420976285912341
3484640,20.2,0.2424124811,0.5420507863,13.5136063026,0.4056314052,20,1491469122.0,6,0.1433,1.323265279094083,1.132673268898978,4.548565043685768
3553962,27.1,0.0101054342,0.0225964377,7.1022753137,0.0071955446,5,1491468910.0,9,0.00167986,2.742506307277403,0.8614831539249674,1.514156188516893
3602934,24.4,0.0350392641,0.0783501764,8.5762269164,0.3018490184,5,1491468596.0,8,0.0500087,14.45942975033439,0.7317071745551459,1.336456400992315
3733862,30.6,0.0020162992,0.0045085821,16.1994959837,0.414170216,4,1491467450.0,5,0.00106595,2.483677641907112,0.8338613662638487,1.035899936091458
3725154,22.4,0.0880146521,0.1968067451,6.8981510023,0.2106895618,24,1491467559.0,5,0.176799,10.23793726254991,1.18784317303486,3.416583849880325
3748554,26.4,0.0139493823,0.0311917671,4.68761253,0.0697807225,7,1491467215.0,7,0.0700206,4.781811758823398,1.06935204485449,2.222238927368147
3716629,25.9,0.0175612318,0.0392681082,6.2435058564,0.0676127293,4,1491467655.0,8,0.0675965,1.735986973232253,1.070571384469333,3.680457011020362
3408697,22.9,0.0699125232,0.1563291544,4.8333744688,0.1380233013,24,1491469423.0,0,0.134009,5.610369055748167,1.132382772144268,2.716544169378965
3612646,28.6,0.0050647146,0.0113250461,9.9971065089,0.0041664998,5,1491468506.0,7,0.00403207,3.543957361829998,0.7697282926099647,1.618509956260754
3763275,25.9,0.0175612318,0.0392681082,12.9101146802,0.1046275661,7,1491466950.0,6,0.00794797,4.181620160743995,0.6984284858828337,1.370681767532808
3587874,22.8,0.0732073989,0.1636967205,5.0431510651,0.3520580199,16,1491468722.0,2,0.140952,9.397169404205124,1.084659143868144,1.322020220561218
3160748,29.1,0.0040230458,0.0089958039,13.2093245427,0.3800160887,8,1491470028.0,6,0.000786163,3.669438817754838,0.6148698541000068,1.152727087790083
3645307,27.8,0.0073207399,0.016369672,4.2148180222,0.1027782964,9,1491468312.0,7,0.00140372,0.1070643298947628,0.8337593132336126,1.322773549789253
3661368,21.1,0.160160338,0.358129403,25.7743942622,0.0464881356,20,1491468153.0,5,0.0417191,15.02022440821165,0.4792920874735183,4.824133318131768
3599541,22.4,0.0880146521,0.1968067451,7.1906808111,0.1272533826,21,1491468653.0,4,0.125694,8.77528163921647,0.713700059105953,1.178970434971349
3601341,21.9,0.1108038821,0.2477650126,4.8991961885,0.1521735966,24,1495001864.0,0,0.0286286,9.020639970487228,0.975144314603439,1.321393060077849
3102762,24.1,0.040230458,0.0899580388,12.7831262883,0.365828518,21,1491470133.0,0,0.012946,10.74760091756775,0.9796816234259752,1.005410915166307
3477940,28.9,0.004411182,0.0098637028,6.4759127685,0.0590272927,8,1491469146.0,7,0.00182612,2.525988945073623,0.8051430536145924,1.376320841040425
3634185,20.3,0.2315021222,0.5176544822,18.7136427551,0.4411112643,30,1491468376.0,1,0.0298212,29.57705078610708,0.9592199887647618,1.533610024656403
3368737,26.2,0.0152951935,0.0342010925,10.9746825997,0.026146845,7,1491469616.0,8,0.0153377,7.568870249902558,0.6239922476841866,1.35295775309158
3744694,27.5,0.008405334,0.0187948982,4.3212942977,0.0249614041,6,1491467287.0,6,0.0260719,8.201472847436348,1.011547736256154,1.058428509037282
3172332,25.9,0.0175612318,0.0392681082,3.4957708838,0.0131898433,16,1491469996.0,6,0.0137876,2.171718302085568,0.995245238712915,1.673833743650179
3741148,26.8,0.0116025908,0.0259441818,8.8501867092,0.2262068737,3,1491467328.0,8,0.0430601,16.28720799471221,0.9537932824744294,1.420174579096805
